OID_,BARRIER_NAME,SOURCE_ID,BARRIER_GROUP,BARRIER_TYPE,BARRIER_SPECIFIC,DAM_HEIGHT_ft,SOURCE,URL,UID,Elev_m,Slope_site_perc,Slope_segment_perc,Slope_reach_perc,Qmad_cfs,Latitude,Longitude,Sample_Type,Sampled,Sample_Date,Observer,Barrier_Expected,Barrier_Observed,Stream_Wetted,Barrier_Access,Bridge_Type,Bridge_Obstruction,Culverts_Total,Culvert_Gated,Backwatered,Water_surface_drop_m,Span_m,Bankfull_width_m,Span_div_bankfull,Rise_m,Bed_material_throughout,Bed_material_depth_outlet_m,Countersunk,Elevation_inlet_m,Elevation_outlet_m,Length_m,Slope_perc,ACCESS_LIMIT,HUC8,Basin,Depth_m,Velocity_mps,Pass_WDFG,Limit_WDFG,tnmfrc,mtfcc_code,Pass
2199,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_23459,1522.5694580,4.3759999,3.0799999,3.3599999,14.760000000000000,42.495920169999998,-111.800781560000004,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2200,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_32059,1508.3570557,2.2939999,3.0799999,2.0300000,14.760000000000000,42.495627919999997,-111.795211379999998,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2201,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_48362,1708.8098145,81.1859970,0.4900000,10.4200001,846.735000000000014,42.600411500000000,-111.709306920000003,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2202,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_47462,1818.0451660,3.2930000,0.3600000,1.0400000,5.582000000000000,42.516753719999997,-111.867498909999995,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2203,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_64603,1858.6960449,1.9310000,4.2600002,1.8099999,2.932000000000000,42.531938560000000,-111.871874390000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2204,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_69947,1508.2430420,1.6530000,3.0799999,2.0300000,14.760000000000000,42.495634819999999,-111.795148940000004,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2205,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_24794,1859.5500488,1.7600000,4.2600002,2.1900001,2.932000000000000,42.532064730000002,-111.872454360000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2206,,000000000023235,Non-culvert Road Crossing,Bridge,Stringer_Multi-beam_or_Girder,,FEDERAL_HIGHWAY_ADMINISTRATION,https://www.fhwa.dot.gov/bridge/nbi/ascii2018.cfm,UID_88470,1767.7036133,3.3090000,0.0900000,0.0200000,828.912000000000035,42.608240580000000,-111.520311399999997,,,,,Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2207,,000000000023260,Non-culvert Road Crossing,Bridge,Stringer_Multi-beam_or_Girder,,FEDERAL_HIGHWAY_ADMINISTRATION,https://www.fhwa.dot.gov/bridge/nbi/ascii2018.cfm,UID_22240,1757.8948975,1.5730000,0.1200000,0.2600000,837.845000000000027,42.616209689999998,-111.585316430000006,,,,,Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2208,,000000000023270,Non-culvert Road Crossing,Bridge,Stringer_Multi-beam_or_Girder,,FEDERAL_HIGHWAY_ADMINISTRATION,https://www.fhwa.dot.gov/bridge/nbi/ascii2018.cfm,UID_21893,1744.4230957,0.0150000,0.4900000,0.0900000,841.149999999999977,42.649128300000001,-111.617005390000003,,,,,Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2209,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_64761,2492.6711426,18.1000004,10.6099997,12.0600004,2.050000000000000,42.472783659999997,-111.532914550000001,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2210,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_77803,1934.2904053,13.6429996,4.6100001,8.0699997,1.464000000000000,42.585134619999998,-111.598436489999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2211,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_1026,1831.5571289,3.4770000,4.6100001,2.8499999,1.464000000000000,42.597646990000001,-111.609067269999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,S1500,
2212,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_73030,2328.0270996,12.4689999,6.7600002,2.2300000,2.255000000000000,42.506346850000000,-111.540731739999998,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2213,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_68223,1938.7554932,13.2410002,1.8800000,1.7600000,15.340999999999999,42.512577200000003,-111.581565389999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2214,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_90481,1951.9204102,4.3709998,1.8800000,0.9100000,13.951000000000001,42.508695760000002,-111.581220479999999,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2215,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_38484,1945.1503906,9.2290001,1.8800000,3.0899999,13.951000000000001,42.510309190000001,-111.582522150000003,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2216,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_6066,1928.3155518,8.0369997,2.3800001,3.6500001,4.407000000000000,42.571393710000002,-111.591049490000003,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2217,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_45394,2357.7175293,9.3360004,5.4699998,6.5500002,0.818000000000000,42.518577229999998,-111.529046230000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2218,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_31184,1975.8270264,7.4600000,11.5500002,6.3800001,2.358000000000000,42.502195919999998,-111.578904559999998,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2219,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_29032,1892.7822266,1.8190000,3.6600001,2.9800000,3.159000000000000,42.538938680000001,-111.574083070000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2220,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_67041,1916.0880127,5.8950000,2.3800001,3.4100001,4.407000000000000,42.572170159999999,-111.587382419999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2221,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_36357,1924.0618896,8.3230000,12.1300001,8.3000002,0.670000000000000,42.523754150000002,-111.578916300000003,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2222,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_32851,2328.0270996,12.4689999,6.7600002,2.2300000,2.255000000000000,42.506358480000003,-111.540675379999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2223,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_97740,1833.8272705,5.9229999,4.6100001,2.8499999,1.464000000000000,42.597202099999997,-111.608825199999998,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,S1500,
2224,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_61690,1784.9730225,6.9710002,3.2200000,2.5000000,1.256000000000000,42.563345239999997,-111.505668510000007,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2225,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_99086,1791.0889893,2.0780001,0.6700000,0.0700000,24.896000000000001,42.590805480000000,-111.529044560000003,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,S1500,
2226,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_49448,1848.7606201,3.9890001,3.0999999,2.6700001,2.198000000000000,42.560318780000003,-111.549161359999999,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,S1500,
2227,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_4736,1899.3350830,6.9380002,12.9099998,8.0500002,0.654000000000000,42.532468440000002,-111.575407040000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2228,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_60097,1927.7614746,6.1430001,9.6999998,2.3099999,1.145000000000000,42.536795339999998,-111.581430580000003,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2229,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_38672,1775.4340820,2.0250001,2.3800001,1.6799999,4.407000000000000,42.603089820000001,-111.574799470000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2230,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_59802,1774.3797607,3.0840001,3.9700000,1.9299999,5.519000000000000,42.609298600000002,-111.524697349999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2231,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_94034,1942.8753662,3.2730000,1.8800000,1.7600000,15.340999999999999,42.511262100000003,-111.582332469999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2232,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_12248,1769.0162354,7.2210002,0.0800000,0.0900000,832.914999999999964,42.605537970000000,-111.531860140000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1740,
2233,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_842,1783.1751709,1.4750000,0.6700000,1.0100000,24.896000000000001,42.595780830000002,-111.520425689999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2234,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_34944,1807.9285889,3.6280000,2.3800001,2.2600000,4.407000000000000,42.592221610000003,-111.576758569999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2235,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_88412,1865.8548584,8.2539997,3.0999999,4.6300001,2.198000000000000,42.559673990000000,-111.543818639999998,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,S1500,
2236,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_79802,2312.2824707,13.5380001,8.3400002,10.6899996,2.278000000000000,42.486561060000000,-111.524781719999993,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2237,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_38416,2046.9433594,4.8080001,2.8900001,2.6099999,10.426000000000000,42.487142970000001,-111.584730039999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2238,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_84695,1783.2321777,1.4809999,3.2200000,1.3200001,1.256000000000000,42.563557860000003,-111.505283820000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2239,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_71466,1908.9454346,4.5939999,3.0999999,3.8299999,2.198000000000000,42.554294200000001,-111.532668760000007,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2240,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_59650,1771.3404541,2.2679999,2.3800001,1.4800000,4.407000000000000,42.604655319999999,-111.574789699999997,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1740,
2241,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_95244,2205.4228516,7.3379998,10.6099997,9.5799999,2.050000000000000,42.471223750000000,-111.512106230000001,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2242,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_60559,1885.2447510,5.8509998,1.0400000,0.8100000,17.806999999999999,42.536784470000001,-111.573818070000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2243,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_30228,1933.2995605,5.9120002,9.6999998,2.2100000,1.145000000000000,42.534567060000001,-111.582006109999995,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2244,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_60170,1812.4139404,2.7809999,0.9000000,0.9100000,22.835999999999999,42.579379889999998,-111.545147920000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2245,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_14336,1810.8276367,0.8370000,3.0999999,1.0100000,2.468000000000000,42.579319980000001,-111.541735990000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2246,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_33593,1859.9498291,6.1580000,4.6100001,3.5300000,1.464000000000000,42.593622000000003,-111.603669769999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2247,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_56951,1887.3636475,5.4330001,2.3800001,4.7800002,4.407000000000000,42.577778690000002,-111.581105199999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2248,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_46597,1812.8569336,2.4089999,2.3800001,1.8200001,4.407000000000000,42.590370100000001,-111.577156450000004,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2249,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_74320,1830.2409668,0.3670000,3.9700000,2.1800001,5.470000000000000,42.629047010000001,-111.522510260000004,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,S1200,
2250,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_86389,2353.3615723,32.2050018,6.7600002,6.8899999,2.255000000000000,42.505709590000002,-111.543576720000004,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,S1500,
2251,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_53009,1789.8137207,3.6570001,2.3800001,1.7900000,4.407000000000000,42.598174890000003,-111.574822639999994,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2252,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_67487,1852.2716064,1.2750000,0.9000000,0.6600000,22.222999999999999,42.551319970000002,-111.557472910000001,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2253,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_20538,1977.3664551,6.1139998,11.5500002,6.3800001,2.358000000000000,42.502126160000003,-111.578677529999993,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2254,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_14429,2268.0671387,11.5209999,7.7800002,7.9899998,0.850000000000000,42.525208859999999,-111.540329880000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,S1500,
2255,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_46403,1953.0847168,9.5120001,3.0999999,5.0200000,2.198000000000000,42.549025909999997,-111.532880359999993,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2256,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_11202,2023.6059570,40.0050011,2.8900001,2.9400001,11.602000000000000,42.491304000000000,-111.577516480000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2257,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_31583,1981.1014404,11.1680002,2.8900001,2.1400001,11.616000000000000,42.499942720000000,-111.578308260000000,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2258,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_98032,1977.5590820,5.0139999,2.8900001,1.2100000,11.635999999999999,42.501007780000002,-111.578798770000006,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2259,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_44081,1979.6827393,12.1479998,2.8900001,2.1400001,11.635999999999999,42.500246750000002,-111.578527019999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2260,,000000000013746,Non-culvert Road Crossing,Bridge,Frame,,FEDERAL_HIGHWAY_ADMINISTRATION,https://www.fhwa.dot.gov/bridge/nbi/ascii2018.cfm,UID_67019,1830.9969482,3.1989999,0.9800000,0.4400000,31.414000000000001,42.478378620000001,-111.371769560000004,,,,,Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2261,,000000000022231,Non-culvert Road Crossing,Bridge,Stringer_Multi-beam_or_Girder,,FEDERAL_HIGHWAY_ADMINISTRATION,https://www.fhwa.dot.gov/bridge/nbi/ascii2018.cfm,UID_87904,1796.9376221,6.6220002,0.0700000,0.0100000,768.054999999999950,42.477578500000000,-111.406544249999996,,,,,Bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2262,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_1514,1866.1622314,2.9150000,0.9800000,0.8100000,31.414000000000001,42.486389780000003,-111.344727649999996,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2263,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_84549,1891.3695068,15.9689999,1.6100000,1.5700001,24.009000000000000,42.492642910000001,-111.332156690000005,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,S1400,
2264,,,Unknown Road Crossing,Road_Crossing,Unknown_Road_Crossing,,US_Geological_Survey_NTD,https://data.usgs.gov/datacatalog/data/USGS:ad3d631d-f51f-4b6a-91a3-e617d6a58b4e,UID_52255,1945.7558594,2.4410000,3.9000001,2.0300000,4.442000000000000,42.551896579999998,-111.397572060000002,,,,,Intersection,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,S1500,
